station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,snow_in,avg_feel,IATA
MYR,2023-06-23,82.9,73.0,78.8,71.6,0.1,9.875348,,79.39338,MYR
MYR,2023-06-24,88.0,73.9,78.1,66.0,,6.678273,,82.57026,MYR
MYR,2023-06-25,87.1,72.0,75.9,68.0,,7.4749303,,83.64964,MYR
MYR,2023-06-26,87.1,77.0,77.0,71.1,,11.084262,,86.21272,MYR
MYR,2023-06-27,91.9,69.8,75.9,64.0,0.23,8.977019,,85.31255,MYR
MYR,2023-06-28,86.0,72.0,75.9,66.9,,3.9408078,,82.09581,MYR
MYR,2023-06-29,87.1,72.0,75.9,69.1,,3.7054317,,82.94777,MYR
MYR,2023-06-30,87.1,71.6,75.9,70.0,,5.0954037,,84.186295,MYR
MYR,2023-07-01,86.0,75.0,77.0,72.0,,5.917827,,85.73055,MYR
MYR,2023-07-02,90.0,75.9,79.0,73.0,,7.461699,,90.59176,MYR
MYR,2023-07-03,88.0,78.1,81.0,73.4,0.04,9.190111,,92.43789,MYR
MYR,2023-07-04,91.0,77.0,82.9,72.0,0.0001,7.9728413,,96.11141,MYR
MYR,2023-07-05,89.1,73.9,82.0,72.0,0.69,4.086351,,83.939674,MYR
MYR,2023-07-06,89.1,77.0,81.0,75.0,0.0001,6.8537602,,88.58064,MYR
MYR,2023-07-07,90.0,75.0,81.0,73.9,0.03,6.6128135,,91.25148,MYR
MYR,2023-07-08,87.1,75.0,79.0,73.9,,4.2381616,,86.12653,MYR
MYR,2023-07-09,93.0,75.0,82.0,73.0,0.0001,6.730501,,88.03313,MYR
MYR,2023-07-10,80.1,73.0,77.0,72.0,0.25,3.7395544,,75.63879,MYR
MYR,2023-07-11,88.0,71.1,78.1,70.0,,6.132312,,84.01209,MYR
MYR,2023-07-12,87.1,75.0,77.0,72.0,,6.086351,,86.353775,MYR
MYR,2023-07-13,88.0,79.0,81.0,77.0,,9.632312,,95.70314,MYR
MYR,2023-07-14,88.0,81.0,82.4,79.0,,10.035516,,97.86106,MYR
MYR,2023-07-15,89.0,79.0,82.4,77.0,0.0001,8.584958,,94.60271,MYR
MYR,2023-07-16,92.0,80.0,82.0,76.0,,8.389276,,96.65177,MYR
MYR,2023-07-17,91.0,77.0,82.4,70.0,,3.864206,,90.82092,MYR
MYR,2023-07-18,90.0,76.0,80.0,74.0,,5.8133707,,91.29353,MYR
MYR,2023-07-19,91.0,81.0,83.0,74.0,,9.506964,,98.626335,MYR
MYR,2023-07-20,94.0,75.0,83.0,71.0,0.08,7.832173,,90.931435,MYR
MYR,2023-07-21,94.0,75.0,78.0,71.0,0.01,9.57312,,89.943146,MYR
MYR,2023-07-22,94.0,75.2,77.0,69.0,0.15,8.983983,,87.40948,MYR
MYR,2023-07-23,86.0,73.0,80.6,73.0,0.12,5.4644847,,83.010376,MYR
MYR,2023-07-24,88.0,73.0,78.0,71.6,0.01,5.060585,,84.60066,MYR
MYR,2023-07-25,88.0,76.0,78.0,71.6,,5.2437325,,88.63465,MYR
MYR,2023-07-26,89.0,77.0,79.0,75.0,,4.812674,,90.9299,MYR
MYR,2023-07-27,89.0,75.2,79.0,75.2,,5.9470754,,92.650314,MYR
MYR,2023-07-28,89.0,77.0,80.0,77.0,0.03,5.108635,,90.96313,MYR
MYR,2023-07-29,87.0,77.0,80.6,77.0,0.51,6.1956825,,89.397385,MYR
MYR,2023-07-30,93.0,75.0,81.0,71.6,0.02,5.8635097,,87.38069,MYR
MYR,2023-07-31,85.0,69.0,77.0,69.8,0.79,5.7660165,,80.51516,MYR
HOU,2023-06-01,90.0,71.0,70.0,63.0,0.0,5.561448,0.0,81.777176,HOU
DAL,2023-06-01,89.0,73.0,69.1,62.1,0.0,6.169731,0.0,82.20444,DAL
SAT,2023-06-01,90.0,72.0,70.0,66.9,0.0001,9.993227,0.0,81.037346,SAT
ELP,2023-06-01,89.0,73.0,30.0,14.0,0.0,10.080125,0.0,78.63191,ELP
DAL,2023-06-02,91.0,74.0,69.1,64.0,0.0,6.6911173,0.0,84.48754,DAL
SAT,2023-06-02,90.0,66.0,70.0,63.0,0.41,8.342172,0.0,80.83809,SAT
ELP,2023-06-02,90.0,74.0,27.0,15.1,0.0,9.298046,0.0,79.389244,ELP
HOU,2023-06-02,91.0,73.0,69.1,66.0,0.0,4.7793694,0.0,82.99425,HOU
SAT,2023-06-03,88.0,64.0,69.1,53.6,0.08,6.256629,0.0,79.11928,SAT
DAL,2023-06-03,92.0,69.0,66.0,60.1,0.17,4.7793694,0.0,78.79866,DAL
ELP,2023-06-03,93.0,64.0,30.9,19.0,0.0,5.300755,0.0,78.79567,ELP
HOU,2023-06-03,93.0,73.0,70.0,63.0,0.0,6.082834,0.0,84.50124,HOU
HOU,2023-06-04,87.0,68.0,68.0,61.0,0.5,5.9090385,0.0,78.08654,HOU
SAT,2023-06-04,83.0,70.0,70.0,64.0,0.12,4.605574,0.0,74.10698,SAT
ELP,2023-06-04,94.0,69.0,50.0,30.0,0.0,6.6911173,0.0,78.40324,ELP
DAL,2023-06-04,89.0,67.0,64.0,61.0,0.0,4.2579837,0.0,77.72472,DAL
DAL,2023-06-05,86.0,65.0,64.9,60.1,0.09,4.8662667,0.0,76.50906,DAL
HOU,2023-06-05,88.0,71.0,72.0,63.0,0.67,5.9090385,0.0,76.99403,HOU
ELP,2023-06-05,92.0,67.0,51.1,37.0,0.0,8.77666,0.0,77.95041,ELP
SAT,2023-06-05,90.0,67.0,66.9,62.1,0.08,4.7793694,0.0,76.73257,SAT
SAT,2023-06-06,87.0,66.0,68.0,63.0,0.17,2.8676217,0.0,76.04685,SAT
DAL,2023-06-06,88.0,70.0,66.9,62.1,0.06,2.085543,0.0,78.46469,DAL
HOU,2023-06-06,87.0,70.0,70.0,66.0,0.02,3.1283145,0.0,76.527954,HOU
ELP,2023-06-06,94.0,65.0,54.0,44.1,0.03,9.906329,0.0,76.55588,ELP
SAT,2023-06-07,88.0,68.0,68.0,64.9,0.0,1.9986453,0.0,79.3634,SAT
DAL,2023-06-07,90.0,67.0,68.0,62.1,0.91,1.9986453,0.0,78.69308,DAL
HOU,2023-06-07,92.0,70.0,70.0,63.0,0.0001,3.041417,0.0,81.73022,HOU
ELP,2023-06-07,93.0,61.0,54.0,18.0,0.0,8.4290695,0.0,76.10304,ELP
HOU,2023-06-08,93.0,70.0,71.6,64.9,1.28,5.6483455,0.0,80.420586,HOU
SAT,2023-06-08,91.0,72.0,70.0,66.0,0.0001,5.2138577,0.0,82.56045,SAT
DAL,2023-06-08,92.0,68.0,70.0,64.0,0.0,3.041417,0.0,79.76614,DAL
ELP,2023-06-08,95.0,67.0,28.0,16.0,0.0,6.6911173,0.0,80.816376,ELP
SAT,2023-06-09,98.0,72.0,75.2,66.0,0.0,4.5186763,0.0,89.22519,SAT
DAL,2023-06-09,94.0,71.0,71.1,66.0,0.0,4.7793694,0.0,85.79937,DAL
HOU,2023-06-09,95.0,70.0,73.9,66.0,0.0,3.9972906,0.0,84.52954,HOU
ELP,2023-06-09,90.0,71.0,32.0,19.0,0.0,9.645637,0.0,80.42498,ELP
SAT,2023-06-10,96.0,76.0,75.0,64.9,0.0,9.12425,0.0,89.504196,SAT
ELP,2023-06-10,97.0,62.0,32.0,21.9,0.0,7.7338886,0.0,79.51851,ELP
HOU,2023-06-10,94.0,71.0,75.9,64.0,0.0001,8.689762,0.0,87.403175,HOU
DAL,2023-06-10,94.0,76.0,73.0,64.9,0.0,7.386298,0.0,86.96576,DAL
ELP,2023-06-11,100.0,67.0,36.0,21.0,0.0,11.035998,0.0,83.165924,ELP
DAL,2023-06-11,99.0,71.0,75.9,63.0,1.65,6.3435264,0.0,85.36753,DAL
SAT,2023-06-11,98.0,77.0,75.0,66.0,0.0,9.558739,0.0,90.14237,SAT
HOU,2023-06-11,94.0,73.0,75.0,66.9,0.0001,8.602865,0.0,89.1358,HOU
SAT,2023-06-12,97.0,77.0,75.2,69.1,0.0,9.471841,0.0,89.676605,SAT
HOU,2023-06-12,95.0,77.0,75.2,73.0,0.0,7.646991,0.0,90.01157,HOU
DAL,2023-06-12,87.0,72.0,69.1,63.0,0.0001,7.994581,0.0,78.38772,DAL
ELP,2023-06-12,96.0,77.0,37.9,10.9,0.0,14.077415,0.0,82.20511,ELP
DAL,2023-06-13,78.0,69.0,75.9,68.0,0.81,4.9531646,0.0,74.24404,DAL
SAT,2023-06-13,95.0,78.0,75.9,72.0,0.0,10.427715,0.0,90.92119,SAT
ELP,2023-06-13,95.0,63.0,23.0,10.0,0.0,9.558739,0.0,79.79867,ELP
HOU,2023-06-13,94.0,78.0,75.9,71.1,0.0,8.863558,0.0,90.33347,HOU
HOU,2023-06-14,95.0,79.0,78.1,73.9,0.0,12.773951,0.0,93.949745,HOU
ELP,2023-06-14,98.0,64.0,24.1,12.0,0.0,9.384943,0.0,81.03134,ELP
DAL,2023-06-14,91.0,75.0,79.0,73.4,0.0001,4.431779,0.0,87.46657,DAL
SAT,2023-06-14,93.0,80.0,77.0,72.0,0.0,7.0387077,0.0,92.235016,SAT
ELP,2023-06-15,99.0,75.0,25.0,14.0,0.0,13.382235,0.0,84.36903,ELP
DAL,2023-06-15,92.0,75.0,79.0,68.0,0.0,7.386298,0.0,93.26156,DAL
SAT,2023-06-15,99.0,80.0,78.1,73.0,0.0,8.342172,0.0,96.77229,SAT
HOU,2023-06-15,98.0,80.6,79.0,73.0,0.0,10.427715,0.0,98.93562,HOU
ELP,2023-06-16,101.0,78.0,28.9,19.0,0.0,11.296691,0.0,85.9364,ELP
HOU,2023-06-16,96.0,82.0,78.1,75.9,0.0,9.645637,0.0,99.47283,HOU
SAT,2023-06-16,101.0,80.0,78.8,69.1,0.0,8.4290695,0.0,99.06788,SAT
DAL,2023-06-16,97.0,72.0,77.0,64.0,0.0,9.037353,0.0,87.97421,DAL
ELP,2023-06-17,101.0,71.0,30.0,19.9,0.0,9.037353,0.0,84.551285,ELP
SAT,2023-06-17,96.0,80.0,79.0,73.9,0.0,7.4731956,0.0,96.31857,SAT
HOU,2023-06-17,98.0,81.0,81.0,75.9,0.0,7.5600934,0.0,99.824234,HOU
DAL,2023-06-17,96.0,76.0,78.1,68.0,0.0001,6.5173216,0.0,91.64472,DAL
DAL,2023-06-18,93.0,75.0,75.9,66.9,0.0,5.4745502,0.0,88.91958,DAL
ELP,2023-06-18,102.0,73.0,28.9,19.9,0.0,7.386298,0.0,85.30042,ELP
HOU,2023-06-18,100.0,81.0,79.0,68.0,0.0,11.904975,0.0,98.702065,HOU
SAT,2023-06-18,103.0,78.8,78.1,66.0,0.0,8.4290695,0.0,97.37426,SAT
ELP,2023-06-19,103.0,80.0,34.0,23.0,0.0,9.732533,0.0,88.21616,ELP
HOU,2023-06-19,99.0,81.0,80.1,73.9,0.0,10.167022,0.0,100.56435,HOU
DAL,2023-06-19,97.0,76.0,79.0,69.1,0.0,8.168377,0.0,96.44129,DAL
SAT,2023-06-19,105.0,78.0,75.9,64.0,0.0,7.2994003,0.0,95.76456,SAT
DAL,2023-06-20,98.0,81.0,79.0,75.9,0.0,8.342172,0.0,101.57894,DAL
HOU,2023-06-20,99.0,83.0,80.1,69.1,0.0,10.167022,0.0,100.37446,HOU
SAT,2023-06-20,105.0,78.0,77.0,68.0,0.0,6.8649125,0.0,97.1048,SAT
ELP,2023-06-20,102.0,77.0,37.9,33.1,0.0,6.430424,0.0,88.063995,ELP
HOU,2023-06-21,99.0,72.0,80.1,69.1,0.73,7.0387077,0.0,97.8583,HOU
SAT,2023-06-21,105.0,78.0,75.9,62.1,0.0001,6.95181,0.0,94.59885,SAT
DAL,2023-06-21,91.0,76.0,80.1,71.1,0.71,7.2994003,0.0,94.988945,DAL
ELP,2023-06-21,105.0,76.0,37.0,26.1,0.0,7.125605,0.0,87.81343,ELP
ELP,2023-06-22,107.0,77.0,41.0,27.0,0.0,9.298046,0.0,88.53113,ELP
SAT,2023-06-22,95.0,74.0,72.0,61.0,0.05,7.5600934,0.0,86.35089,SAT
DAL,2023-06-22,90.0,78.0,72.0,69.1,0.0001,7.386298,0.0,87.747215,DAL
HOU,2023-06-22,97.0,78.0,79.0,72.0,0.0,7.0387077,0.0,95.18476,HOU
SAT,2023-06-23,102.0,75.0,75.0,66.9,0.0,9.384943,0.0,92.54916,SAT
DAL,2023-06-23,91.0,78.0,78.1,64.0,0.0001,7.4731956,0.0,87.11137,DAL
ELP,2023-06-23,107.0,74.0,36.0,24.1,0.0,9.037353,0.0,88.802635,ELP
HOU,2023-06-23,98.0,82.0,82.0,73.9,0.42,6.6911173,0.0,100.71696,HOU
SAT,2023-06-24,102.0,77.0,75.0,64.9,0.0,9.732533,0.0,92.75405,SAT
ELP,2023-06-24,107.0,76.0,32.0,21.9,0.0,8.4290695,0.0,88.90144,ELP
HOU,2023-06-24,96.0,82.0,79.0,73.0,0.0,8.602865,0.0,99.130165,HOU
DAL,2023-06-24,97.0,77.0,75.9,71.1,0.0,10.167022,0.0,93.117,DAL
ELP,2023-06-25,108.0,75.0,32.0,24.1,0.0,4.605574,0.0,89.342575,ELP
HOU,2023-06-25,98.0,81.0,79.0,73.9,0.0,8.950456,0.0,98.92181,HOU
SAT,2023-06-25,102.0,79.0,75.0,69.1,0.0,9.906329,0.0,95.45963,SAT
DAL,2023-06-25,98.0,81.0,75.9,72.0,0.0,8.602865,0.0,98.88657,DAL
DAL,2023-06-26,99.0,82.0,78.1,72.0,0.0,7.907684,0.0,100.88683,DAL
ELP,2023-06-26,110.0,73.0,37.0,28.0,0.0,5.7352433,0.0,89.97161,ELP
HOU,2023-06-26,97.0,80.0,78.8,72.0,0.0,8.77666,0.0,96.93262,HOU
SAT,2023-06-26,104.0,78.0,75.0,63.0,0.0,9.12425,0.0,94.837364,SAT
HOU,2023-06-27,99.0,81.0,78.8,72.0,0.0,8.689762,0.0,97.60181,HOU
DAL,2023-06-27,101.0,80.0,75.0,69.1,0.0,9.037353,0.0,98.529015,DAL
ELP,2023-06-27,109.0,79.0,41.0,21.0,0.0,6.6042194,0.0,91.04596,ELP
SAT,2023-06-27,104.0,78.0,73.9,61.0,0.0,9.819431,0.0,94.09724,SAT
ELP,2023-06-28,107.0,80.0,46.0,37.0,0.0,7.2994003,0.0,89.989586,ELP
SAT,2023-06-28,102.0,76.0,73.0,61.0,0.0,9.732533,0.0,90.090836,SAT
DAL,2023-06-28,98.0,80.0,73.0,66.9,0.0,9.645637,0.0,95.104965,DAL
HOU,2023-06-28,99.0,80.0,78.1,70.0,0.0,8.168377,0.0,96.49526,HOU
ELP,2023-06-29,104.0,80.0,50.0,36.0,0.0001,7.7338886,0.0,89.15826,ELP
DAL,2023-06-29,98.0,81.0,73.0,66.9,0.0,9.558739,0.0,95.6809,DAL
SAT,2023-06-29,99.0,77.0,73.0,59.0,0.0,11.209793,0.0,89.81111,SAT
HOU,2023-06-29,98.0,80.0,78.1,71.1,0.0,8.168377,0.0,96.00939,HOU
DAL,2023-06-30,96.0,81.0,73.0,66.9,0.0,8.515967,0.0,93.1272,DAL
HOU,2023-06-30,98.0,80.0,78.1,69.1,0.0,7.820786,0.0,96.54655,HOU
SAT,2023-06-30,100.0,79.0,73.9,64.9,0.0,13.034643,0.0,92.42626,SAT
ELP,2023-06-30,101.0,85.0,44.1,25.0,0.0001,7.212503,0.0,87.815605,ELP
SAT,2023-07-01,100.0,79.0,75.0,64.9,0.0,9.037353,0.0,92.70201,SAT
DAL,2023-07-01,89.0,78.0,71.1,64.0,0.0,6.6042194,0.0,87.27899,DAL
ELP,2023-07-01,104.0,73.0,52.0,24.1,0.0,6.6042194,0.0,86.43679,ELP
HOU,2023-07-01,99.0,79.0,77.0,68.0,0.0,6.7780147,0.0,96.93113,HOU
HOU,2023-07-02,98.0,78.0,78.1,72.0,0.02,6.430424,0.0,93.97064,HOU
SAT,2023-07-02,97.0,76.0,72.0,59.0,0.0001,4.7793694,0.0,86.11293,SAT
DAL,2023-07-02,90.0,75.0,73.0,66.0,0.0001,3.910393,0.0,86.68124,DAL
ELP,2023-07-02,103.0,75.0,55.0,39.0,0.0001,7.4731956,0.0,84.12991,ELP
HOU,2023-07-03,97.0,80.0,78.1,68.0,0.0001,5.995936,0.0,94.52647,HOU
SAT,2023-07-03,96.0,79.0,73.9,64.0,0.0,7.0387077,0.0,89.97068,SAT
DAL,2023-07-03,98.0,76.0,73.0,66.9,0.0001,7.994581,0.0,91.9245,DAL
ELP,2023-07-03,102.0,72.0,53.1,39.9,0.0,5.8221407,0.0,83.36567,ELP
ELP,2023-07-04,103.0,73.0,54.0,37.9,0.0,4.171086,0.0,85.75677,ELP
DAL,2023-07-04,97.0,76.0,72.0,66.0,0.0,8.77666,0.0,90.273674,DAL
HOU,2023-07-04,94.0,80.0,78.1,71.1,0.11,7.646991,0.0,94.51079,HOU
SAT,2023-07-04,97.0,78.0,73.9,62.1,0.0,10.167022,0.0,90.31398,SAT
ELP,2023-07-05,107.0,78.0,54.0,37.0,0.0,6.430424,0.0,89.26872,ELP
HOU,2023-07-05,96.0,81.0,78.1,70.0,0.0001,6.6042194,0.0,94.13178,HOU
DAL,2023-07-05,96.0,80.0,73.0,69.1,0.0,7.4731956,0.0,94.805756,DAL
SAT,2023-07-05,95.0,79.0,75.9,70.0,0.12,9.645637,0.0,91.43187,SAT
HOU,2023-07-06,89.0,75.0,77.0,72.0,0.91,5.4745502,0.0,84.9854,HOU
SAT,2023-07-06,91.0,78.0,75.0,69.1,0.0001,11.122896,0.0,84.50342,SAT
ELP,2023-07-06,106.0,80.0,57.9,39.9,0.0,7.386298,0.0,90.62108,ELP
DAL,2023-07-06,96.0,80.0,73.9,68.0,0.0001,6.6911173,0.0,93.77789,DAL
DAL,2023-07-07,95.0,78.0,73.0,68.0,0.0,8.515967,0.0,89.821014,DAL
SAT,2023-07-07,92.0,76.0,72.0,68.0,0.01,9.12425,0.0,85.20541,SAT
ELP,2023-07-07,109.0,82.0,59.0,37.9,0.0,8.863558,0.0,91.983444,ELP
HOU,2023-07-07,92.0,75.0,77.0,71.1,0.12,5.7352433,0.0,88.34526,HOU
HOU,2023-07-08,92.0,78.0,78.1,73.9,0.0001,7.125605,0.0,93.11963,HOU
DAL,2023-07-08,98.0,80.0,73.0,69.1,0.0001,7.0387077,0.0,93.51743,DAL
SAT,2023-07-08,100.0,78.0,73.9,64.9,0.0,8.4290695,0.0,90.901245,SAT
ELP,2023-07-08,108.0,83.0,57.0,39.0,0.0,7.994581,0.0,91.54911,ELP
ELP,2023-07-09,107.0,78.0,54.0,44.1,0.0,5.995936,0.0,90.38485,ELP
SAT,2023-07-09,101.0,78.0,75.0,66.0,0.0,8.950456,0.0,93.293236,SAT
HOU,2023-07-09,95.0,80.0,79.0,75.0,0.0001,8.689762,0.0,97.91159,HOU
DAL,2023-07-09,91.0,73.0,73.9,68.0,0.17,6.8649125,0.0,86.417854,DAL
DAL,2023-07-10,96.0,78.0,77.0,69.1,0.0001,7.2994003,0.0,93.59797,DAL
HOU,2023-07-10,98.0,79.0,80.1,73.9,0.0,8.168377,0.0,97.81549,HOU
ELP,2023-07-10,107.0,77.0,64.4,42.1,0.22,5.6483455,0.0,91.10632,ELP
SAT,2023-07-10,103.0,79.0,73.9,64.9,0.0,8.255275,0.0,94.64374,SAT
ELP,2023-07-11,105.0,79.0,64.0,50.0,0.05,8.515967,0.0,90.56458,ELP
DAL,2023-07-11,95.0,76.0,77.0,69.1,0.03,7.820786,0.0,94.05076,DAL
SAT,2023-07-11,103.0,79.0,75.0,66.9,0.0,9.732533,0.0,96.53676,SAT
HOU,2023-07-11,98.0,80.6,80.1,75.0,0.0,8.863558,0.0,99.18392,HOU
DAL,2023-07-12,103.0,82.0,75.9,70.0,0.0,9.471841,0.0,99.06965,DAL
HOU,2023-07-12,99.0,81.0,79.0,75.0,0.0,10.25392,0.0,99.67487,HOU
ELP,2023-07-12,104.0,78.0,61.0,52.0,0.0,9.906329,0.0,90.85305,ELP
SAT,2023-07-12,105.0,80.0,75.9,64.0,0.0,10.9491005,0.0,96.89133,SAT
DAL,2023-07-13,102.0,82.0,75.0,70.0,0.0,9.298046,0.0,99.36818,DAL
SAT,2023-07-13,106.0,80.0,75.0,61.0,0.0,11.122896,0.0,96.7903,SAT
ELP,2023-07-13,105.0,81.0,62.0,49.0,0.03,8.342172,0.0,90.82909,ELP
HOU,2023-07-13,99.0,81.0,80.1,70.0,0.0,9.384943,0.0,99.761055,HOU
SAT,2023-07-14,105.0,80.0,75.0,62.0,0.0,12.165668,0.0,95.696045,SAT
HOU,2023-07-14,98.0,80.6,80.0,73.0,0.0,9.558739,0.0,98.318695,HOU
ELP,2023-07-14,107.0,80.0,59.0,44.0,0.0,6.430424,0.0,91.35071,ELP
DAL,2023-07-14,101.0,84.0,75.0,66.0,0.0,9.12425,0.0,98.93812,DAL
ELP,2023-07-15,103.0,85.0,57.0,47.0,0.0,6.6911173,0.0,89.97376,ELP
HOU,2023-07-15,99.0,80.0,80.6,71.0,0.0,8.602865,0.0,98.85363,HOU
SAT,2023-07-15,104.0,79.0,74.0,56.0,0.0,9.298046,0.0,94.07658,SAT
DAL,2023-07-15,100.0,82.0,77.0,70.0,0.0,6.6911173,0.0,97.88207,DAL
SAT,2023-07-16,103.0,78.0,74.0,56.0,0.0,7.125605,0.0,91.86955,SAT
ELP,2023-07-16,105.0,80.0,58.0,47.0,0.0,5.561448,0.0,90.293846,ELP
HOU,2023-07-16,100.0,79.0,79.0,68.0,0.0,6.8649125,0.0,96.74696,HOU
DAL,2023-07-16,87.0,75.0,79.0,70.0,0.1,6.3435264,0.0,88.771484,DAL
DAL,2023-07-17,106.0,76.0,72.0,60.0,0.0,7.386298,0.0,93.5808,DAL
HOU,2023-07-17,101.0,78.0,79.0,68.0,0.0,7.2994003,0.0,96.62773,HOU
ELP,2023-07-17,109.0,79.0,51.0,31.0,0.0,5.12696,0.0,91.39996,ELP
SAT,2023-07-17,104.0,77.0,73.0,54.0,0.0,7.4731956,0.0,91.19747,SAT
HOU,2023-07-18,99.0,80.0,79.0,71.0,0.0,8.342172,0.0,97.50635,HOU
SAT,2023-07-18,104.0,78.0,74.0,59.0,0.0,7.646991,0.0,93.04768,SAT
DAL,2023-07-18,106.0,86.0,68.0,61.0,0.0,9.471841,0.0,97.90319,DAL
ELP,2023-07-18,109.0,76.0,40.0,25.0,0.0,5.0400624,0.0,89.74819,ELP
DAL,2023-07-19,104.0,83.0,71.0,59.0,0.0,9.645637,0.0,96.28143,DAL
HOU,2023-07-19,100.0,80.0,78.0,67.0,0.0,8.515967,0.0,97.344955,HOU
ELP,2023-07-19,111.0,76.0,41.0,28.0,0.0,4.344881,0.0,90.772415,ELP
SAT,2023-07-19,104.0,78.0,73.4,58.0,0.0,10.167022,0.0,93.56386,SAT
ELP,2023-07-20,109.0,82.0,43.0,30.0,0.0,7.0387077,0.0,91.036865,ELP
DAL,2023-07-20,102.0,83.0,72.0,65.0,0.0,7.819149,0.0,96.916695,DAL
HOU,2023-07-20,99.0,79.0,77.0,68.0,0.0,6.430424,0.0,94.24502,HOU
SAT,2023-07-20,103.0,78.0,73.4,60.0,0.0,9.732533,0.0,92.076256,SAT
SAT,2023-07-21,102.0,77.0,72.0,56.0,0.0,6.6042194,0.0,89.44713,SAT
HOU,2023-07-21,99.0,78.0,77.0,71.0,0.0,6.3435264,0.0,95.564964,HOU
ELP,2023-07-21,107.0,80.0,49.0,36.0,0.0,8.342172,0.0,90.21469,ELP
DAL,2023-07-21,103.0,82.0,76.0,65.0,0.0,6.082834,0.0,96.44475,DAL
DAL,2023-07-22,94.0,77.0,71.0,60.0,0.0,6.6042194,0.0,86.25711,DAL
HOU,2023-07-22,101.0,78.0,78.0,68.0,0.0,6.6042194,0.0,97.48032,HOU
ELP,2023-07-22,101.0,82.0,57.0,42.0,0.0001,9.558739,0.0,88.08672,ELP
SAT,2023-07-22,104.0,78.0,72.0,61.0,0.0,5.561448,0.0,93.2645,SAT
SAT,2023-07-23,99.0,77.0,71.6,64.0,0.04,3.3890073,0.0,89.84157,SAT
ELP,2023-07-23,100.0,79.0,63.0,49.0,0.0001,4.8662667,0.0,86.183685,ELP
HOU,2023-07-23,100.0,77.0,76.0,70.0,0.01,4.344881,0.0,89.420525,HOU
DAL,2023-07-23,97.0,72.0,67.0,57.0,0.0,3.1283145,0.0,86.70033,DAL
SAT,2023-07-24,101.0,74.0,72.0,56.0,0.0,5.387653,0.0,90.210625,SAT
DAL,2023-07-24,101.0,77.0,67.0,57.0,0.0,6.7780147,0.0,90.55615,DAL
HOU,2023-07-24,97.0,78.0,78.0,70.0,0.0001,4.6924715,0.0,94.18378,HOU
ELP,2023-07-24,104.0,74.0,59.0,33.0,0.0,4.431779,0.0,88.34724,ELP
HOU,2023-07-25,95.0,79.0,78.0,70.0,1.58,5.387653,0.0,94.23548,HOU
ELP,2023-07-25,105.0,78.0,42.0,34.0,0.0,4.605574,0.0,88.45073,ELP
DAL,2023-07-25,102.0,80.0,70.0,62.0,0.0,6.8649125,0.0,94.5362,DAL
SAT,2023-07-25,100.0,78.0,74.0,61.0,0.0,6.5173216,0.0,91.78233,SAT
SAT,2023-07-26,101.0,80.0,74.0,56.0,0.0,8.4290695,0.0,92.680824,SAT
DAL,2023-07-26,101.0,82.0,70.0,58.0,0.0,8.4290695,0.0,93.53302,DAL
HOU,2023-07-26,99.0,79.0,77.0,65.0,0.0001,5.6483455,0.0,92.872444,HOU
ELP,2023-07-26,108.0,75.0,44.0,36.0,0.0,5.7352433,0.0,89.887566,ELP
DAL,2023-07-27,100.0,82.0,70.0,59.0,0.0,8.255275,0.0,93.022125,DAL
ELP,2023-07-27,106.0,77.0,48.0,34.0,0.0,7.646991,0.0,89.63361,ELP
HOU,2023-07-27,96.0,80.0,76.0,68.0,0.0,5.4745502,0.0,92.923584,HOU
SAT,2023-07-27,100.0,78.0,73.0,58.0,0.0,8.689762,0.0,89.92293,SAT
HOU,2023-07-28,96.0,77.0,75.0,67.0,0.0,4.5186763,0.0,91.60582,HOU
ELP,2023-07-28,105.0,75.0,46.0,35.0,0.0,7.2994003,0.0,88.31223,ELP
DAL,2023-07-28,100.0,83.0,68.0,60.0,0.0,6.6042194,0.0,93.52443,DAL
SAT,2023-07-28,100.0,77.0,73.0,55.0,0.0,7.8184395,0.0,88.90623,SAT
HOU,2023-07-29,97.0,79.0,76.0,67.0,0.0,5.0400624,0.0,93.31709,HOU
SAT,2023-07-29,99.0,76.0,71.0,57.0,0.0,6.8649125,0.0,88.294014,SAT
ELP,2023-07-29,102.0,81.0,47.0,38.0,0.0,8.863558,0.0,87.58834,ELP
DAL,2023-07-29,102.0,82.0,68.0,61.0,0.0,5.0400624,0.0,93.856865,DAL
ELP,2023-07-30,97.0,77.0,50.0,42.0,0.0,9.384943,0.0,85.92802,ELP
HOU,2023-07-30,99.0,79.0,77.0,69.0,0.0,5.6483455,0.0,95.33432,HOU
DAL,2023-07-30,103.0,82.0,66.0,59.0,0.0,4.344881,0.0,94.74514,DAL
SAT,2023-07-30,100.0,78.0,73.0,60.0,0.0,5.7352433,0.0,91.17637,SAT
DAL,2023-07-31,104.0,82.0,72.0,62.0,0.0,5.6483455,0.0,97.74963,DAL
HOU,2023-07-31,102.0,80.0,77.0,69.0,0.0,6.082834,0.0,96.90544,HOU
ELP,2023-07-31,100.0,78.0,58.0,47.0,0.0001,5.995936,0.0,85.715805,ELP
SAT,2023-07-31,103.0,79.0,72.0,59.0,0.0,6.8649125,0.0,93.82553,SAT
RIC,2023-06-01,78.0,59.0,66.0,55.9,0.0001,6.6042194,0.0,68.85446,RIC
